time,animal_id,x,y,distance,average_speed,average_acceleration,direction
419,811,118.01,353.28,0,0,0,0
420,811,116.93,353.83,0,0,0,0
421,811,115.9,354.38,0,0,0,0
422,811,115.07,354.93,0,0,0,0
423,811,114.25,355.51,0,0,0,0
424,811,113.49,356.06,0,0,0,0
425,811,112.86,356.66,0,0,0,0
426,811,112.15,357.24,0,0,0,0
427,811,111.49,357.74,0,0,0,0
428,811,110.94,358.33,0,0,0,0
429,811,110.39,358.8,0,0,0,0
430,811,109.85,359.27,0,0,0,0
431,811,109.35,359.78,0,0,0,0
432,811,108.77,360.24,0,0,0,0
433,811,108.19,360.59,0,0,0,0
434,811,107.65,360.95,0,0,0,0
435,811,107.14,361.25,0,0,0,0
436,811,106.69,361.56,0,0,0,0
437,811,106.19,361.83,0,0,0,0
438,811,105.67,362.18,0,0,0,0
439,811,105.15,362.57,0,0,0,0
440,811,104.54,362.94,0,0,0,0
441,811,103.87,363.26,0,0,0,0
442,811,103.18,363.51,0,0,0,0
443,811,102.32,363.56,0,0,0,0
444,811,101.34,363.42,0,0,0,0
445,811,100.28,363.04,0,0,0,0
446,811,99.07,362.46,0,0,0,0
447,811,97.83,361.65,0,0,0,0
448,811,96.65,360.79,0,0,0,0
449,811,95.47,359.8,0,0,0,0
450,811,94.39,358.8,0,0,0,0
451,811,93.34,357.83,0,0,0,0
452,811,92.28,356.97,0,0,0,0
453,811,91.35,356.11,0,0,0,0
454,811,90.44,355.4,0,0,0,0
455,811,89.49,354.68,0,0,0,0
456,811,88.59,354.01,0,0,0,0
457,811,87.67,353.32,0,0,0,0
458,811,86.82,352.69,0,0,0,0
459,811,85.92,352.14,0,0,0,0
460,811,85.03,351.64,0,0,0,0
461,811,84.15,351.13,0,0,0,0
462,811,83.17,350.57,0,0,0,0
463,811,82.09,349.89,0,0,0,0
464,811,81.04,349.17,0,0,0,0
465,811,80.01,348.42,0,0,0,0
466,811,78.94,347.53,0,0,0,0
467,811,77.95,346.55,0,0,0,0
468,811,77.05,345.51,0,0,0,0
469,811,76.26,344.33,0,0,0,0
470,811,75.63,343.17,0,0,0,0
471,811,75.17,342.03,0,0,0,0
472,811,74.87,340.99,0,0,0,0
473,811,74.65,340.06,0,0,0,0
474,811,74.46,339.23,0,0,0,0
475,811,74.26,338.5,0,0,0,0
476,811,74.02,337.76,0,0,0,0
477,811,73.78,337.08,0,0,0,0
478,811,73.59,336.56,0,0,0,0
479,811,73.42,336.06,0,0,0,0
480,811,73.23,335.61,0,0,0,0
481,811,73.12,335.18,0,0,0,0
482,811,73.05,334.79,0,0,0,0
483,811,72.94,334.43,0,0,0,0
484,811,72.85,334.1,0,0,0,0
485,811,72.81,333.79,0,0,0,0
486,811,72.74,333.55,0,0,0,0
487,811,72.69,333.34,0,0,0,0
488,811,72.64,333.23,0,0,0,0
489,811,72.56,333.13,0,0,0,0
490,811,72.46,333.02,0,0,0,0
491,811,72.35,332.89,0,0,0,0
492,811,72.24,332.79,0,0,0,0
493,811,72.14,332.66,0,0,0,0
494,811,72.06,332.56,0,0,0,0
495,811,72.06,332.48,0,0,0,0
496,811,71.98,332.45,0,0,0,0
497,811,71.88,332.39,0,0,0,0
498,811,71.72,332.35,0,0,0,0
499,811,71.65,332.33,0,0,0,0
500,811,71.58,332.35,0,0,0,0
501,811,71.48,332.31,0,0,0,0
502,811,71.48,332.35,0,0,0,0
503,811,71.44,332.31,0,0,0,0
504,811,71.35,332.3,0,0,0,0
505,811,71.3,332.37,0,0,0,0
506,811,71.29,332.42,0,0,0,0
507,811,71.35,332.3,0,0,0,0
508,811,71.38,332.43,0,0,0,0
509,811,71.45,332.6,0,0,0,0
510,811,71.48,332.74,0,0,0,0
511,811,71.51,332.83,0,0,0,0
512,811,71.53,332.69,0,0,0,0
513,811,71.62,332.93,0,0,0,0
514,811,71.65,333.02,0,0,0,0
515,811,71.66,333.02,0,0,0,0
516,811,71.78,332.87,0,0,0,0
517,811,71.79,332.76,0,0,0,0
518,811,71.74,332.85,0,0,0,0
519,811,71.68,332.77,0,0,0,0
520,811,71.6,332.82,0,0,0,0
521,811,71.65,333.29,0,0,0,0
522,811,71.56,334.19,0,0,0,0
523,811,71.58,334.77,0,0,0,0
524,811,71.57,335.19,0,0,0,0
525,811,71.51,335.62,0,0,0,0
526,811,71.47,335.87,0,0,0,0
527,811,71.47,336.37,0,0,0,0
528,811,71.49,336.32,0,0,0,0
529,811,71.53,336.09,0,0,0,0
530,811,71.6,335.76,0,0,0,0
531,811,71.66,335.5,0,0,0,0
532,811,71.67,335.14,0,0,0,0
533,811,71.62,334.49,0,0,0,0
534,811,71.6,334.24,0,0,0,0
535,811,71.69,334.19,0,0,0,0
536,811,71.72,334.07,0,0,0,0
537,811,71.73,333.82,0,0,0,0
538,811,71.63,333.75,0,0,0,0
539,811,71.38,333.93,0,0,0,0
540,811,71.05,334.1,0,0,0,0
541,811,70.61,334.4,0,0,0,0
542,811,70.07,334.79,0,0,0,0
543,811,69.42,335.23,0,0,0,0
544,811,68.74,335.74,0,0,0,0
545,811,68.07,336.23,0,0,0,0
546,811,67.39,336.54,0,0,0,0
547,811,66.7,336.68,0,0,0,0
548,811,66.09,336.85,0,0,0,0
549,811,65.5,336.93,0,0,0,0
550,811,64.9,337.02,0,0,0,0
551,811,64.27,337.08,0,0,0,0
552,811,63.67,337.14,0,0,0,0
553,811,62.99,337.23,0,0,0,0
554,811,62.33,337.39,0,0,0,0
555,811,61.7,337.65,0,0,0,0
556,811,61.04,337.96,0,0,0,0
557,811,60.43,338.21,0,0,0,0
558,811,59.95,338.51,0,0,0,0
559,811,59.49,338.79,0,0,0,0
560,811,59.13,338.98,0,0,0,0
561,811,58.74,339.14,0,0,0,0
562,811,58.42,339.33,0,0,0,0
563,811,58.07,339.52,0,0,0,0
564,811,57.69,339.58,0,0,0,0
565,811,57.32,339.68,0,0,0,0
566,811,56.95,339.71,0,0,0,0
567,811,56.52,339.71,0,0,0,0
568,811,56.16,339.78,0,0,0,0
569,811,55.8,339.79,0,0,0,0
570,811,55.38,339.75,0,0,0,0
571,811,54.98,339.67,0,0,0,0
572,811,54.57,339.63,0,0,0,0
573,811,54.16,339.53,0,0,0,0
574,811,53.81,339.3,0,0,0,0
575,811,53.46,339.14,0,0,0,0
576,811,53.24,338.87,0,0,0,0
577,811,53.05,338.54,0,0,0,0
578,811,52.97,338.14,0,0,0,0
579,811,52.91,337.79,0,0,0,0
580,811,53.0,337.29,0,0,0,0
581,811,53.16,336.81,0,0,0,0
582,811,53.38,336.38,0,0,0,0
583,811,53.61,335.99,0,0,0,0
584,811,53.83,335.69,0,0,0,0
585,811,54.09,335.48,0,0,0,0
586,811,54.39,335.33,0,0,0,0
587,811,54.72,335.12,0,0,0,0
588,811,55.13,334.88,0,0,0,0
589,811,55.52,334.75,0,0,0,0
590,811,55.97,334.5,0,0,0,0
591,811,56.44,334.2,0,0,0,0
592,811,56.95,334.01,0,0,0,0
593,811,57.42,333.82,0,0,0,0
594,811,57.97,333.5,0,0,0,0
595,811,58.45,333.27,0,0,0,0
596,811,58.89,333.11,0,0,0,0
597,811,59.28,333.04,0,0,0,0
598,811,59.66,333.04,0,0,0,0
599,811,60.04,332.97,0,0,0,0
600,811,60.36,332.88,0,0,0,0
601,811,60.74,332.83,0,0,0,0
602,811,61.1,332.8,0,0,0,0
603,811,61.31,332.82,0,0,0,0
604,811,61.52,332.84,0,0,0,0
605,811,61.72,332.84,0,0,0,0
606,811,61.81,332.93,0,0,0,0
607,811,61.88,332.97,0,0,0,0
608,811,62.01,332.91,0,0,0,0
609,811,62.14,332.83,0,0,0,0
610,811,62.27,332.68,0,0,0,0
611,811,62.44,332.5,0,0,0,0
612,811,62.64,332.25,0,0,0,0
613,811,62.76,331.94,0,0,0,0
614,811,62.93,331.45,0,0,0,0
615,811,63.34,330.66,0,0,0,0
616,811,63.85,329.67,0,0,0,0
617,811,64.38,328.65,0,0,0,0
618,811,64.97,327.58,0,0,0,0
619,811,65.48,326.44,0,0,0,0
620,811,65.95,325.3,0,0,0,0
621,811,66.37,324.23,0,0,0,0
622,811,66.77,323.25,0,0,0,0
623,811,67.11,322.39,0,0,0,0
624,811,67.42,321.64,0,0,0,0
625,811,67.67,321.09,0,0,0,0
626,811,67.86,320.69,0,0,0,0
627,811,67.97,320.41,0,0,0,0
628,811,68.2,319.94,0,0,0,0
629,811,68.61,319.52,0,0,0,0
630,811,69.06,319.12,0,0,0,0
631,811,69.41,318.76,0,0,0,0
632,811,69.76,318.32,0,0,0,0
633,811,70.09,317.7,0,0,0,0
634,811,70.51,316.95,0,0,0,0
635,811,70.89,316.18,0,0,0,0
636,811,71.5,315.22,0,0,0,0
637,811,72.22,314.11,0,0,0,0
638,811,73.19,312.84,0,0,0,0
639,811,74.3,311.61,0,0,0,0
640,811,75.51,310.41,0,0,0,0
641,811,76.69,309.37,0,0,0,0
642,811,77.95,308.37,0,0,0,0
643,811,79.27,307.59,0,0,0,0
644,811,80.49,306.82,0,0,0,0
645,811,81.72,306.1,0,0,0,0
646,811,82.86,305.39,0,0,0,0
647,811,83.94,304.66,0,0,0,0
648,811,85.0,303.99,0,0,0,0
649,811,86.06,303.17,0,0,0,0
650,811,87.51,302.09,0,0,0,0
651,811,89.21,300.77,0,0,0,0
652,811,91.17,299.1,0,0,0,0
653,811,93.28,297.16,0,0,0,0
654,811,95.41,295.06,0,0,0,0
655,811,97.58,292.8,0,0,0,0
656,811,99.81,290.44,0,0,0,0
657,811,101.97,288.11,0,0,0,0
658,811,103.91,285.84,0,0,0,0
659,811,105.75,283.79,0,0,0,0
660,811,107.32,281.97,0,0,0,0
661,811,108.76,280.37,0,0,0,0
662,811,110.11,278.89,0,0,0,0
663,811,111.52,277.39,0,0,0,0
664,811,113.16,275.95,0,0,0,0
665,811,114.84,274.45,0,0,0,0
666,811,116.51,272.76,0,0,0,0
