time,animal_id,x,y,distance,average_speed,average_acceleration,direction
865,607,564.26,79.5,0,0,0,0
866,607,566.77,80.52,0,0,0,0
867,607,569.51,81.79,0,0,0,0
868,607,572.48,83.23,0,0,0,0
869,607,575.52,84.86,0,0,0,0
870,607,578.63,86.62,0,0,0,0
871,607,581.69,88.35,0,0,0,0
872,607,584.5,90.02,0,0,0,0
873,607,587.07,91.54,0,0,0,0
874,607,589.33,92.79,0,0,0,0
875,607,591.25,93.85,0,0,0,0
876,607,592.8,94.64,0,0,0,0
877,607,594.12,95.28,0,0,0,0
878,607,595.4,95.98,0,0,0,0
879,607,596.65,96.68,0,0,0,0
880,607,597.89,97.43,0,0,0,0
881,607,599.14,98.2,0,0,0,0
882,607,600.33,99.09,0,0,0,0
883,607,601.59,100.13,0,0,0,0
884,607,602.89,101.25,0,0,0,0
885,607,604.12,102.33,0,0,0,0
886,607,605.29,103.48,0,0,0,0
887,607,606.48,104.71,0,0,0,0
888,607,607.75,106.05,0,0,0,0
889,607,609.08,107.61,0,0,0,0
890,607,610.47,109.29,0,0,0,0
891,607,611.88,111.07,0,0,0,0
892,607,613.4,113.03,0,0,0,0
893,607,614.88,115.09,0,0,0,0
894,607,616.4,117.25,0,0,0,0
895,607,617.89,119.45,0,0,0,0
896,607,619.26,121.62,0,0,0,0
897,607,620.54,123.74,0,0,0,0
898,607,621.73,125.87,0,0,0,0
899,607,622.81,127.93,0,0,0,0
900,607,623.82,130.05,0,0,0,0
901,607,624.84,132.24,0,0,0,0
902,607,625.86,134.45,0,0,0,0
903,607,626.78,136.58,0,0,0,0
904,607,627.64,138.63,0,0,0,0
905,607,628.43,140.59,0,0,0,0
906,607,629.26,142.5,0,0,0,0
907,607,630.05,144.35,0,0,0,0
908,607,630.85,146.06,0,0,0,0
909,607,631.61,147.65,0,0,0,0
910,607,632.34,149.23,0,0,0,0
911,607,633.11,151.03,0,0,0,0
912,607,634.02,153.1,0,0,0,0
913,607,635.04,155.37,0,0,0,0
914,607,636.05,157.73,0,0,0,0
915,607,637.06,160.19,0,0,0,0
916,607,638.13,162.82,0,0,0,0
917,607,639.2,165.57,0,0,0,0
918,607,640.39,168.49,0,0,0,0
919,607,641.65,171.56,0,0,0,0
920,607,642.99,174.68,0,0,0,0
921,607,644.38,177.78,0,0,0,0
922,607,645.79,180.82,0,0,0,0
923,607,647.19,183.69,0,0,0,0
924,607,648.54,186.47,0,0,0,0
925,607,649.87,189.22,0,0,0,0
926,607,651.22,191.89,0,0,0,0
927,607,652.59,194.49,0,0,0,0
928,607,653.87,196.98,0,0,0,0
929,607,655.19,199.49,0,0,0,0
930,607,656.5,202.1,0,0,0,0
931,607,657.78,204.72,0,0,0,0
932,607,659.04,207.37,0,0,0,0
933,607,660.23,209.97,0,0,0,0
934,607,661.48,212.46,0,0,0,0
935,607,662.7,214.87,0,0,0,0
936,607,663.81,217.01,0,0,0,0
937,607,664.81,218.9,0,0,0,0
938,607,665.64,220.59,0,0,0,0
939,607,666.45,222.16,0,0,0,0
940,607,667.28,223.67,0,0,0,0
941,607,668.07,225.16,0,0,0,0
942,607,668.85,226.61,0,0,0,0
943,607,669.62,228.06,0,0,0,0
944,607,670.32,229.46,0,0,0,0
945,607,671.02,230.83,0,0,0,0
946,607,671.64,232.17,0,0,0,0
947,607,672.27,233.43,0,0,0,0
948,607,672.92,234.71,0,0,0,0
949,607,673.56,235.95,0,0,0,0
950,607,674.17,237.15,0,0,0,0
951,607,674.75,238.31,0,0,0,0
952,607,675.29,239.39,0,0,0,0
953,607,675.88,240.4,0,0,0,0
954,607,676.47,241.39,0,0,0,0
955,607,677.06,242.39,0,0,0,0
956,607,677.61,243.42,0,0,0,0
957,607,678.19,244.47,0,0,0,0
958,607,678.8,245.56,0,0,0,0
959,607,679.43,246.69,0,0,0,0
960,607,680.04,247.87,0,0,0,0
961,607,680.7,249.09,0,0,0,0
962,607,681.4,250.38,0,0,0,0
963,607,682.12,251.64,0,0,0,0
964,607,682.86,252.92,0,0,0,0
965,607,683.65,254.19,0,0,0,0
966,607,684.4,255.35,0,0,0,0
967,607,685.01,256.37,0,0,0,0
968,607,685.61,257.37,0,0,0,0
969,607,686.16,258.54,0,0,0,0
970,607,686.71,259.84,0,0,0,0
971,607,687.34,261.23,0,0,0,0
972,607,688.03,262.7,0,0,0,0
973,607,688.83,264.3,0,0,0,0
974,607,689.92,266.17,0,0,0,0
975,607,691.42,268.24,0,0,0,0
976,607,693.26,270.53,0,0,0,0
977,607,695.4,272.93,0,0,0,0
978,607,697.81,275.43,0,0,0,0
979,607,700.39,277.84,0,0,0,0
980,607,702.83,279.96,0,0,0,0
981,607,705.0,281.84,0,0,0,0
982,607,707.04,283.5,0,0,0,0
983,607,708.75,284.95,0,0,0,0
984,607,710.15,286.09,0,0,0,0
985,607,711.15,286.83,0,0,0,0
986,607,711.81,287.32,0,0,0,0
987,607,712.21,287.61,0,0,0,0
988,607,712.6,287.85,0,0,0,0
989,607,712.95,287.99,0,0,0,0
990,607,713.35,288.18,0,0,0,0
991,607,713.77,288.4,0,0,0,0
992,607,714.33,288.69,0,0,0,0
993,607,715.01,289.01,0,0,0,0
994,607,715.69,289.48,0,0,0,0
995,607,716.47,290.2,0,0,0,0
996,607,717.42,291.05,0,0,0,0
997,607,718.52,292.11,0,0,0,0
998,607,719.85,293.38,0,0,0,0
999,607,721.25,294.79,0,0,0,0
