time,animal_id,x,y,distance,average_speed,average_acceleration,direction
403,511,283.11,438.35,0,0,0,0
404,511,279.66,437.78,0,0,0,0
405,511,276.39,437.19,0,0,0,0
406,511,273.28,436.63,0,0,0,0
407,511,270.3,436.16,0,0,0,0
408,511,267.57,435.78,0,0,0,0
409,511,265.05,435.45,0,0,0,0
410,511,262.66,435.2,0,0,0,0
411,511,260.36,434.95,0,0,0,0
412,511,258.16,434.78,0,0,0,0
413,511,256.05,434.6,0,0,0,0
414,511,254.02,434.45,0,0,0,0
415,511,252.14,434.33,0,0,0,0
416,511,250.26,434.22,0,0,0,0
417,511,248.37,434.07,0,0,0,0
418,511,246.34,433.92,0,0,0,0
419,511,244.33,433.73,0,0,0,0
420,511,242.18,433.45,0,0,0,0
421,511,239.76,433.11,0,0,0,0
422,511,237.1,432.7,0,0,0,0
423,511,234.11,432.17,0,0,0,0
424,511,230.91,431.58,0,0,0,0
425,511,227.63,431.0,0,0,0,0
426,511,224.25,430.37,0,0,0,0
427,511,220.74,429.61,0,0,0,0
428,511,217.08,428.84,0,0,0,0
429,511,213.23,428.01,0,0,0,0
430,511,209.25,427.31,0,0,0,0
431,511,205.23,426.72,0,0,0,0
432,511,201.29,426.26,0,0,0,0
433,511,197.53,425.95,0,0,0,0
434,511,193.78,425.7,0,0,0,0
435,511,189.98,425.59,0,0,0,0
436,511,186.21,425.56,0,0,0,0
437,511,182.45,425.58,0,0,0,0
438,511,178.88,425.6,0,0,0,0
439,511,175.55,425.69,0,0,0,0
440,511,172.44,425.72,0,0,0,0
441,511,169.39,425.7,0,0,0,0
442,511,166.48,425.63,0,0,0,0
443,511,163.75,425.57,0,0,0,0
444,511,161.27,425.6,0,0,0,0
445,511,159.12,425.63,0,0,0,0
446,511,157.21,425.73,0,0,0,0
447,511,155.61,425.89,0,0,0,0
448,511,154.09,426.05,0,0,0,0
449,511,152.6,426.28,0,0,0,0
450,511,151.16,426.49,0,0,0,0
451,511,149.73,426.66,0,0,0,0
452,511,148.42,426.83,0,0,0,0
453,511,147.28,427.06,0,0,0,0
454,511,146.23,427.29,0,0,0,0
455,511,145.14,427.46,0,0,0,0
456,511,144.2,427.62,0,0,0,0
457,511,143.36,427.83,0,0,0,0
458,511,142.63,428.03,0,0,0,0
459,511,142.0,428.18,0,0,0,0
460,511,141.39,428.32,0,0,0,0
461,511,140.97,428.46,0,0,0,0
462,511,140.58,428.57,0,0,0,0
463,511,140.21,428.73,0,0,0,0
464,511,139.85,428.87,0,0,0,0
465,511,139.54,428.97,0,0,0,0
466,511,139.29,429.1,0,0,0,0
467,511,139.01,429.17,0,0,0,0
468,511,138.68,429.28,0,0,0,0
469,511,138.32,429.35,0,0,0,0
470,511,137.96,429.44,0,0,0,0
471,511,137.56,429.5,0,0,0,0
472,511,137.15,429.54,0,0,0,0
473,511,136.72,429.58,0,0,0,0
474,511,136.25,429.55,0,0,0,0
475,511,135.77,429.52,0,0,0,0
476,511,135.28,429.47,0,0,0,0
477,511,134.69,429.43,0,0,0,0
478,511,134.05,429.34,0,0,0,0
479,511,133.36,429.21,0,0,0,0
480,511,132.63,429.09,0,0,0,0
481,511,131.79,428.91,0,0,0,0
482,511,130.99,428.77,0,0,0,0
483,511,130.13,428.62,0,0,0,0
484,511,129.24,428.42,0,0,0,0
485,511,128.34,428.25,0,0,0,0
486,511,127.5,428.06,0,0,0,0
487,511,126.71,427.86,0,0,0,0
488,511,125.93,427.6,0,0,0,0
489,511,125.12,427.43,0,0,0,0
490,511,124.33,427.22,0,0,0,0
491,511,123.42,427.08,0,0,0,0
492,511,122.45,426.85,0,0,0,0
493,511,121.36,426.54,0,0,0,0
494,511,120.17,426.23,0,0,0,0
495,511,118.92,425.88,0,0,0,0
496,511,117.61,425.44,0,0,0,0
497,511,116.28,424.98,0,0,0,0
498,511,114.95,424.46,0,0,0,0
499,511,113.68,423.93,0,0,0,0
500,511,112.54,423.33,0,0,0,0
501,511,111.52,422.73,0,0,0,0
502,511,110.62,422.16,0,0,0,0
503,511,109.73,421.61,0,0,0,0
504,511,108.99,421.03,0,0,0,0
505,511,108.3,420.55,0,0,0,0
506,511,107.64,419.97,0,0,0,0
507,511,107.03,419.43,0,0,0,0
508,511,106.49,418.93,0,0,0,0
509,511,106.04,418.46,0,0,0,0
510,511,105.61,418.0,0,0,0,0
511,511,105.3,417.6,0,0,0,0
512,511,104.99,417.24,0,0,0,0
513,511,104.7,416.92,0,0,0,0
514,511,104.49,416.69,0,0,0,0
515,511,104.28,416.47,0,0,0,0
516,511,104.11,416.26,0,0,0,0
517,511,103.89,416.04,0,0,0,0
518,511,103.7,415.93,0,0,0,0
519,511,103.48,415.8,0,0,0,0
520,511,103.27,415.64,0,0,0,0
521,511,103.05,415.5,0,0,0,0
522,511,102.85,415.37,0,0,0,0
523,511,102.66,415.18,0,0,0,0
524,511,102.46,415.08,0,0,0,0
525,511,102.32,414.93,0,0,0,0
526,511,102.14,414.78,0,0,0,0
527,511,101.94,414.65,0,0,0,0
528,511,101.76,414.55,0,0,0,0
529,511,101.5,414.43,0,0,0,0
530,511,101.27,414.36,0,0,0,0
531,511,100.93,414.3,0,0,0,0
532,511,100.61,414.24,0,0,0,0
533,511,100.3,414.14,0,0,0,0
534,511,100.05,414.07,0,0,0,0
535,511,99.7,414.03,0,0,0,0
536,511,99.36,413.98,0,0,0,0
537,511,98.96,413.83,0,0,0,0
538,511,98.5,413.7,0,0,0,0
539,511,97.96,413.46,0,0,0,0
540,511,97.36,413.15,0,0,0,0
541,511,96.61,412.76,0,0,0,0
542,511,95.85,412.36,0,0,0,0
543,511,95.0,411.91,0,0,0,0
544,511,94.08,411.41,0,0,0,0
545,511,93.13,410.77,0,0,0,0
546,511,92.18,410.05,0,0,0,0
547,511,91.26,409.26,0,0,0,0
548,511,90.38,408.46,0,0,0,0
549,511,89.42,407.54,0,0,0,0
550,511,88.5,406.51,0,0,0,0
551,511,87.52,405.33,0,0,0,0
552,511,86.55,404.1,0,0,0,0
553,511,85.57,402.8,0,0,0,0
554,511,84.59,401.53,0,0,0,0
555,511,83.66,400.27,0,0,0,0
556,511,82.8,399.08,0,0,0,0
557,511,82.0,397.95,0,0,0,0
558,511,81.26,396.9,0,0,0,0
559,511,80.71,395.93,0,0,0,0
560,511,80.22,395.06,0,0,0,0
561,511,79.86,394.29,0,0,0,0
562,511,79.62,393.58,0,0,0,0
563,511,79.4,392.91,0,0,0,0
564,511,79.24,392.26,0,0,0,0
565,511,79.07,391.67,0,0,0,0
566,511,78.92,391.15,0,0,0,0
567,511,78.78,390.68,0,0,0,0
568,511,78.62,390.27,0,0,0,0
569,511,78.51,389.84,0,0,0,0
570,511,78.37,389.51,0,0,0,0
571,511,78.27,389.19,0,0,0,0
572,511,78.21,388.9,0,0,0,0
573,511,78.21,388.65,0,0,0,0
574,511,78.19,388.42,0,0,0,0
575,511,78.19,388.21,0,0,0,0
576,511,78.28,388.0,0,0,0,0
577,511,78.28,387.87,0,0,0,0
578,511,78.26,387.7,0,0,0,0
579,511,78.22,387.64,0,0,0,0
580,511,78.15,387.6,0,0,0,0
581,511,78.07,387.68,0,0,0,0
582,511,77.99,387.73,0,0,0,0
583,511,77.9,387.8,0,0,0,0
584,511,77.81,387.88,0,0,0,0
585,511,77.73,387.9,0,0,0,0
586,511,77.67,387.91,0,0,0,0
587,511,77.62,387.9,0,0,0,0
588,511,77.6,387.92,0,0,0,0
589,511,77.61,387.89,0,0,0,0
590,511,77.69,387.81,0,0,0,0
591,511,77.7,387.69,0,0,0,0
592,511,77.67,387.58,0,0,0,0
593,511,77.63,387.44,0,0,0,0
594,511,77.56,387.33,0,0,0,0
595,511,77.48,387.26,0,0,0,0
596,511,77.4,387.16,0,0,0,0
597,511,77.31,387.07,0,0,0,0
598,511,77.22,386.99,0,0,0,0
599,511,77.14,386.94,0,0,0,0
600,511,77.08,386.88,0,0,0,0
601,511,77.03,386.89,0,0,0,0
602,511,77.05,387.01,0,0,0,0
603,511,77.07,387.08,0,0,0,0
604,511,77.08,387.15,0,0,0,0
605,511,77.04,387.21,0,0,0,0
606,511,76.97,387.26,0,0,0,0
607,511,76.9,387.28,0,0,0,0
608,511,76.81,387.28,0,0,0,0
609,511,76.72,387.25,0,0,0,0
610,511,76.63,387.22,0,0,0,0
611,511,76.56,387.09,0,0,0,0
612,511,76.49,386.98,0,0,0,0
613,511,76.49,386.83,0,0,0,0
614,511,76.47,386.67,0,0,0,0
615,511,76.46,386.54,0,0,0,0
616,511,76.45,386.41,0,0,0,0
617,511,76.39,386.26,0,0,0,0
618,511,76.31,386.07,0,0,0,0
619,511,76.22,385.87,0,0,0,0
620,511,76.13,385.71,0,0,0,0
621,511,76.09,385.55,0,0,0,0
622,511,76.02,385.32,0,0,0,0
623,511,75.93,385.13,0,0,0,0
624,511,75.84,384.93,0,0,0,0
625,511,75.75,384.71,0,0,0,0
626,511,75.68,384.52,0,0,0,0
627,511,75.63,384.33,0,0,0,0
628,511,75.54,384.16,0,0,0,0
629,511,75.5,383.94,0,0,0,0
630,511,75.43,383.69,0,0,0,0
631,511,75.34,383.47,0,0,0,0
632,511,75.25,383.16,0,0,0,0
633,511,75.2,382.8,0,0,0,0
634,511,75.18,382.4,0,0,0,0
635,511,75.12,381.85,0,0,0,0
636,511,75.0,381.13,0,0,0,0
637,511,74.81,380.3,0,0,0,0
638,511,74.57,379.33,0,0,0,0
639,511,74.33,378.2,0,0,0,0
640,511,74.05,376.86,0,0,0,0
641,511,73.76,375.36,0,0,0,0
642,511,73.47,373.75,0,0,0,0
643,511,73.17,372.05,0,0,0,0
644,511,72.89,370.31,0,0,0,0
645,511,72.63,368.57,0,0,0,0
646,511,72.46,366.78,0,0,0,0
647,511,72.46,364.98,0,0,0,0
648,511,72.51,363.27,0,0,0,0
649,511,72.56,361.57,0,0,0,0
650,511,72.75,359.92,0,0,0,0
651,511,73.06,358.35,0,0,0,0
652,511,73.42,356.88,0,0,0,0
653,511,73.86,355.4,0,0,0,0
654,511,74.37,353.93,0,0,0,0
655,511,74.92,352.4,0,0,0,0
656,511,75.52,350.94,0,0,0,0
657,511,76.17,349.48,0,0,0,0
658,511,76.97,347.95,0,0,0,0
659,511,77.78,346.46,0,0,0,0
660,511,78.66,344.83,0,0,0,0
661,511,79.61,343.22,0,0,0,0
662,511,80.57,341.62,0,0,0,0
663,511,81.59,339.98,0,0,0,0
664,511,82.68,338.32,0,0,0,0
665,511,83.78,336.65,0,0,0,0
666,511,84.8,335.04,0,0,0,0
