time,animal_id,x,y,distance,average_speed,average_acceleration,direction
157,511,375.26,425.88,0,0,0,0
158,511,375.2,425.95,0,0,0,0
159,511,375.12,426.01,0,0,0,0
160,511,375.04,426.05,0,0,0,0
161,511,374.96,426.09,0,0,0,0
162,511,374.88,426.17,0,0,0,0
163,511,374.8,426.28,0,0,0,0
164,511,374.74,426.41,0,0,0,0
165,511,374.7,426.54,0,0,0,0
166,511,374.69,426.62,0,0,0,0
167,511,374.66,426.72,0,0,0,0
168,511,374.62,426.87,0,0,0,0
169,511,374.68,426.96,0,0,0,0
170,511,374.73,427.08,0,0,0,0
171,511,374.75,427.18,0,0,0,0
172,511,374.82,427.21,0,0,0,0
173,511,374.89,427.23,0,0,0,0
174,511,375.02,427.25,0,0,0,0
175,511,375.19,427.24,0,0,0,0
176,511,375.39,427.29,0,0,0,0
177,511,375.61,427.33,0,0,0,0
178,511,375.82,427.38,0,0,0,0
179,511,375.98,427.41,0,0,0,0
180,511,376.17,427.39,0,0,0,0
181,511,376.27,427.51,0,0,0,0
182,511,376.45,427.65,0,0,0,0
183,511,376.54,427.72,0,0,0,0
184,511,376.61,427.72,0,0,0,0
185,511,376.64,427.72,0,0,0,0
186,511,376.7,427.71,0,0,0,0
187,511,376.73,427.76,0,0,0,0
188,511,376.8,427.82,0,0,0,0
189,511,376.87,427.89,0,0,0,0
190,511,376.93,427.96,0,0,0,0
191,511,376.98,428.03,0,0,0,0
192,511,377.01,428.05,0,0,0,0
193,511,377.02,428.09,0,0,0,0
194,511,377.08,428.15,0,0,0,0
195,511,377.07,428.28,0,0,0,0
196,511,377.1,428.37,0,0,0,0
197,511,377.06,428.4,0,0,0,0
198,511,377.06,428.44,0,0,0,0
199,511,377.06,428.55,0,0,0,0
200,511,377.06,428.64,0,0,0,0
201,511,377.06,428.78,0,0,0,0
202,511,377.06,428.94,0,0,0,0
203,511,377.06,429.12,0,0,0,0
204,511,377.06,429.3,0,0,0,0
205,511,377.06,429.45,0,0,0,0
206,511,377.06,429.53,0,0,0,0
207,511,377.06,429.68,0,0,0,0
208,511,377.02,429.84,0,0,0,0
209,511,377.01,429.98,0,0,0,0
210,511,377.03,430.11,0,0,0,0
211,511,377.08,430.19,0,0,0,0
212,511,377.1,430.26,0,0,0,0
213,511,377.17,430.33,0,0,0,0
214,511,377.28,430.4,0,0,0,0
215,511,377.38,430.52,0,0,0,0
216,511,377.52,430.65,0,0,0,0
217,511,377.7,430.78,0,0,0,0
218,511,377.9,430.89,0,0,0,0
219,511,378.06,430.97,0,0,0,0
220,511,378.24,431.01,0,0,0,0
221,511,378.42,431.09,0,0,0,0
222,511,378.57,431.16,0,0,0,0
223,511,378.77,431.2,0,0,0,0
224,511,378.95,431.18,0,0,0,0
225,511,379.05,431.17,0,0,0,0
226,511,379.14,431.15,0,0,0,0
227,511,379.23,431.2,0,0,0,0
228,511,379.34,431.26,0,0,0,0
229,511,379.45,431.34,0,0,0,0
230,511,379.66,431.43,0,0,0,0
231,511,379.8,431.47,0,0,0,0
232,511,379.93,431.55,0,0,0,0
233,511,380.04,431.65,0,0,0,0
234,511,380.19,431.76,0,0,0,0
235,511,380.33,431.88,0,0,0,0
236,511,380.44,431.98,0,0,0,0
237,511,380.49,432.06,0,0,0,0
238,511,380.56,432.06,0,0,0,0
239,511,380.58,432.14,0,0,0,0
240,511,380.61,432.24,0,0,0,0
241,511,380.57,432.35,0,0,0,0
242,511,380.6,432.46,0,0,0,0
243,511,380.66,432.56,0,0,0,0
244,511,380.74,432.6,0,0,0,0
245,511,380.72,432.64,0,0,0,0
246,511,380.78,432.75,0,0,0,0
247,511,380.88,432.83,0,0,0,0
248,511,380.99,432.96,0,0,0,0
249,511,381.12,433.1,0,0,0,0
250,511,381.25,433.26,0,0,0,0
251,511,381.32,433.41,0,0,0,0
252,511,381.49,433.53,0,0,0,0
253,511,381.62,433.69,0,0,0,0
254,511,381.74,433.81,0,0,0,0
255,511,381.79,433.93,0,0,0,0
256,511,381.91,434.05,0,0,0,0
257,511,382.04,434.16,0,0,0,0
258,511,382.12,434.23,0,0,0,0
259,511,382.23,434.33,0,0,0,0
260,511,382.41,434.41,0,0,0,0
261,511,382.56,434.46,0,0,0,0
262,511,382.75,434.54,0,0,0,0
263,511,382.96,434.62,0,0,0,0
264,511,383.17,434.64,0,0,0,0
265,511,383.34,434.68,0,0,0,0
266,511,383.51,434.73,0,0,0,0
267,511,383.69,434.77,0,0,0,0
268,511,383.86,434.79,0,0,0,0
269,511,383.96,434.87,0,0,0,0
270,511,384.12,434.96,0,0,0,0
271,511,384.28,435.04,0,0,0,0
272,511,384.41,435.13,0,0,0,0
273,511,384.59,435.17,0,0,0,0
274,511,384.75,435.23,0,0,0,0
275,511,384.83,435.29,0,0,0,0
276,511,384.98,435.36,0,0,0,0
277,511,385.13,435.42,0,0,0,0
278,511,385.28,435.42,0,0,0,0
279,511,385.4,435.5,0,0,0,0
280,511,385.48,435.61,0,0,0,0
281,511,385.59,435.74,0,0,0,0
282,511,385.67,435.88,0,0,0,0
283,511,385.72,436.03,0,0,0,0
284,511,385.8,436.16,0,0,0,0
285,511,385.82,436.23,0,0,0,0
286,511,385.86,436.3,0,0,0,0
287,511,385.86,436.36,0,0,0,0
288,511,385.94,436.47,0,0,0,0
289,511,385.99,436.54,0,0,0,0
290,511,386.05,436.63,0,0,0,0
291,511,386.15,436.74,0,0,0,0
292,511,386.27,436.83,0,0,0,0
293,511,386.41,436.98,0,0,0,0
294,511,386.52,437.14,0,0,0,0
295,511,386.65,437.29,0,0,0,0
296,511,386.8,437.42,0,0,0,0
297,511,386.94,437.53,0,0,0,0
298,511,387.07,437.56,0,0,0,0
299,511,387.16,437.58,0,0,0,0
300,511,387.28,437.65,0,0,0,0
301,511,387.38,437.72,0,0,0,0
302,511,387.49,437.77,0,0,0,0
303,511,387.6,437.81,0,0,0,0
304,511,387.65,437.9,0,0,0,0
305,511,387.72,437.94,0,0,0,0
306,511,387.8,438.02,0,0,0,0
307,511,387.82,438.08,0,0,0,0
308,511,387.76,438.19,0,0,0,0
309,511,387.8,438.32,0,0,0,0
310,511,387.75,438.47,0,0,0,0
311,511,387.7,438.61,0,0,0,0
312,511,387.52,438.7,0,0,0,0
313,511,387.28,438.86,0,0,0,0
314,511,387.01,439.05,0,0,0,0
315,511,386.63,439.25,0,0,0,0
316,511,386.16,439.4,0,0,0,0
317,511,385.72,439.55,0,0,0,0
318,511,385.14,439.66,0,0,0,0
319,511,384.49,439.77,0,0,0,0
320,511,383.85,439.9,0,0,0,0
321,511,383.15,440.01,0,0,0,0
322,511,382.39,440.24,0,0,0,0
323,511,381.63,440.48,0,0,0,0
324,511,380.8,440.74,0,0,0,0
325,511,380.02,441.06,0,0,0,0
326,511,379.11,441.36,0,0,0,0
327,511,378.26,441.72,0,0,0,0
328,511,377.43,442.1,0,0,0,0
329,511,376.5,442.49,0,0,0,0
330,511,375.54,442.87,0,0,0,0
331,511,374.59,443.32,0,0,0,0
332,511,373.66,443.76,0,0,0,0
333,511,372.74,444.25,0,0,0,0
