time,animal_id,x,y,distance,average_speed,average_acceleration,direction
943,905,631.15,132.27,0,0,0,0
944,905,631.3,132.51,0,0,0,0
945,905,631.41,132.72,0,0,0,0
946,905,631.54,132.94,0,0,0,0
947,905,631.65,133.15,0,0,0,0
948,905,631.72,133.26,0,0,0,0
949,905,631.74,133.33,0,0,0,0
950,905,631.79,133.39,0,0,0,0
951,905,631.81,133.4,0,0,0,0
952,905,631.81,133.35,0,0,0,0
953,905,631.76,133.31,0,0,0,0
954,905,631.76,133.24,0,0,0,0
955,905,631.76,133.15,0,0,0,0
956,905,631.76,133.03,0,0,0,0
957,905,631.72,132.92,0,0,0,0
958,905,631.72,132.87,0,0,0,0
959,905,631.74,132.87,0,0,0,0
960,905,631.74,132.92,0,0,0,0
961,905,631.8,132.98,0,0,0,0
962,905,631.86,133.01,0,0,0,0
963,905,631.99,133.12,0,0,0,0
964,905,632.16,133.27,0,0,0,0
965,905,632.33,133.43,0,0,0,0
966,905,632.55,133.6,0,0,0,0
967,905,632.73,133.81,0,0,0,0
968,905,632.94,134.05,0,0,0,0
969,905,633.14,134.33,0,0,0,0
970,905,633.39,134.61,0,0,0,0
971,905,633.68,134.95,0,0,0,0
972,905,634.12,135.39,0,0,0,0
973,905,634.62,135.92,0,0,0,0
974,905,635.26,136.48,0,0,0,0
975,905,636.02,137.08,0,0,0,0
976,905,636.9,137.69,0,0,0,0
977,905,638.03,138.46,0,0,0,0
978,905,639.36,139.3,0,0,0,0
979,905,640.82,140.24,0,0,0,0
980,905,642.41,141.31,0,0,0,0
981,905,644.09,142.62,0,0,0,0
982,905,645.92,144.16,0,0,0,0
983,905,647.85,145.97,0,0,0,0
984,905,649.86,147.98,0,0,0,0
985,905,651.87,150.24,0,0,0,0
986,905,653.83,152.56,0,0,0,0
987,905,655.63,154.88,0,0,0,0
988,905,657.33,157.11,0,0,0,0
989,905,658.89,159.3,0,0,0,0
990,905,660.37,161.38,0,0,0,0
991,905,661.82,163.34,0,0,0,0
992,905,663.13,165.04,0,0,0,0
993,905,664.37,166.79,0,0,0,0
994,905,665.72,168.6,0,0,0,0
995,905,667.3,170.74,0,0,0,0
996,905,669.18,173.24,0,0,0,0
997,905,671.22,176.02,0,0,0,0
998,905,673.38,178.9,0,0,0,0
999,905,675.59,181.86,0,0,0,0
