time,animal_id,x,y,distance,average_speed,average_acceleration,direction
154,905,368.57,457.99,0,0,0,0
155,905,368.62,458.06,0,0,0,0
156,905,368.69,458.13,0,0,0,0
157,905,368.78,458.14,0,0,0,0
158,905,368.87,458.17,0,0,0,0
159,905,368.96,458.2,0,0,0,0
160,905,368.99,458.23,0,0,0,0
161,905,369.02,458.29,0,0,0,0
162,905,369.14,458.39,0,0,0,0
163,905,369.27,458.46,0,0,0,0
164,905,369.37,458.55,0,0,0,0
165,905,369.46,458.7,0,0,0,0
166,905,369.61,458.83,0,0,0,0
167,905,369.79,459.02,0,0,0,0
168,905,369.94,459.25,0,0,0,0
169,905,370.11,459.48,0,0,0,0
170,905,370.33,459.7,0,0,0,0
171,905,370.59,459.89,0,0,0,0
172,905,370.83,460.11,0,0,0,0
173,905,371.1,460.3,0,0,0,0
174,905,371.34,460.45,0,0,0,0
175,905,371.66,460.53,0,0,0,0
176,905,371.98,460.62,0,0,0,0
177,905,372.25,460.66,0,0,0,0
178,905,372.5,460.64,0,0,0,0
179,905,372.77,460.63,0,0,0,0
180,905,373.08,460.59,0,0,0,0
181,905,373.31,460.59,0,0,0,0
182,905,373.51,460.59,0,0,0,0
183,905,373.74,460.59,0,0,0,0
184,905,373.87,460.59,0,0,0,0
185,905,374.06,460.59,0,0,0,0
186,905,374.22,460.59,0,0,0,0
187,905,374.41,460.59,0,0,0,0
188,905,374.53,460.59,0,0,0,0
189,905,374.71,460.59,0,0,0,0
190,905,374.89,460.63,0,0,0,0
191,905,375.04,460.64,0,0,0,0
192,905,375.24,460.61,0,0,0,0
193,905,375.42,460.57,0,0,0,0
194,905,375.57,460.5,0,0,0,0
195,905,375.66,460.42,0,0,0,0
196,905,375.77,460.34,0,0,0,0
197,905,375.84,460.25,0,0,0,0
198,905,375.86,460.16,0,0,0,0
199,905,375.91,460.09,0,0,0,0
200,905,375.93,460.02,0,0,0,0
201,905,375.92,459.97,0,0,0,0
202,905,375.88,459.95,0,0,0,0
203,905,375.88,459.96,0,0,0,0
204,905,375.92,460.0,0,0,0,0
205,905,375.93,460.0,0,0,0,0
206,905,375.91,460.0,0,0,0,0
207,905,375.82,460.0,0,0,0,0
208,905,375.75,460.0,0,0,0,0
209,905,375.69,460.0,0,0,0,0
210,905,375.61,460.0,0,0,0,0
211,905,375.58,460.0,0,0,0,0
212,905,375.59,460.0,0,0,0,0
213,905,375.65,460.04,0,0,0,0
214,905,375.74,460.05,0,0,0,0
215,905,375.86,460.03,0,0,0,0
216,905,376.0,459.98,0,0,0,0
217,905,376.12,459.91,0,0,0,0
218,905,376.28,459.84,0,0,0,0
219,905,376.41,459.75,0,0,0,0
220,905,376.51,459.66,0,0,0,0
221,905,376.58,459.58,0,0,0,0
222,905,376.68,459.5,0,0,0,0
223,905,376.72,459.43,0,0,0,0
224,905,376.76,459.34,0,0,0,0
225,905,376.87,459.31,0,0,0,0
226,905,376.99,459.34,0,0,0,0
227,905,377.12,459.43,0,0,0,0
228,905,377.25,459.5,0,0,0,0
229,905,377.36,459.58,0,0,0,0
230,905,377.44,459.66,0,0,0,0
231,905,377.48,459.75,0,0,0,0
232,905,377.56,459.88,0,0,0,0
233,905,377.63,459.96,0,0,0,0
234,905,377.63,460.01,0,0,0,0
235,905,377.65,460.05,0,0,0,0
236,905,377.66,460.05,0,0,0,0
237,905,377.67,459.95,0,0,0,0
238,905,377.77,459.76,0,0,0,0
239,905,377.86,459.56,0,0,0,0
240,905,377.92,459.33,0,0,0,0
241,905,377.97,459.08,0,0,0,0
242,905,377.99,458.84,0,0,0,0
243,905,377.99,458.58,0,0,0,0
244,905,378.01,458.39,0,0,0,0
245,905,377.97,458.27,0,0,0,0
246,905,377.84,458.25,0,0,0,0
247,905,377.71,458.25,0,0,0,0
248,905,377.56,458.31,0,0,0,0
249,905,377.48,458.44,0,0,0,0
250,905,377.43,458.57,0,0,0,0
251,905,377.43,458.66,0,0,0,0
252,905,377.51,458.74,0,0,0,0
253,905,377.53,458.8,0,0,0,0
254,905,377.53,458.85,0,0,0,0
255,905,377.56,458.87,0,0,0,0
256,905,377.58,458.87,0,0,0,0
257,905,377.58,458.82,0,0,0,0
258,905,377.5,458.82,0,0,0,0
259,905,377.31,458.87,0,0,0,0
260,905,377.0,458.87,0,0,0,0
261,905,376.71,458.85,0,0,0,0
262,905,376.4,458.8,0,0,0,0
263,905,376.01,458.74,0,0,0,0
264,905,375.63,458.66,0,0,0,0
265,905,375.26,458.57,0,0,0,0
266,905,374.86,458.44,0,0,0,0
267,905,374.45,458.35,0,0,0,0
268,905,374.07,458.34,0,0,0,0
269,905,373.74,458.28,0,0,0,0
270,905,373.39,458.31,0,0,0,0
271,905,372.97,458.35,0,0,0,0
272,905,372.52,458.4,0,0,0,0
273,905,372.1,458.48,0,0,0,0
274,905,371.65,458.49,0,0,0,0
275,905,371.22,458.49,0,0,0,0
276,905,370.81,458.51,0,0,0,0
277,905,370.37,458.48,0,0,0,0
278,905,369.91,458.45,0,0,0,0
279,905,369.43,458.34,0,0,0,0
280,905,368.8,458.17,0,0,0,0
281,905,368.13,458.07,0,0,0,0
282,905,367.34,457.94,0,0,0,0
283,905,366.36,457.76,0,0,0,0
284,905,365.19,457.63,0,0,0,0
285,905,363.86,457.38,0,0,0,0
286,905,362.51,457.08,0,0,0,0
287,905,361.15,456.8,0,0,0,0
288,905,359.7,456.49,0,0,0,0
289,905,358.24,456.22,0,0,0,0
290,905,356.69,455.95,0,0,0,0
291,905,355.13,455.67,0,0,0,0
292,905,353.67,455.42,0,0,0,0
293,905,352.11,455.17,0,0,0,0
294,905,350.31,454.89,0,0,0,0
295,905,348.38,454.54,0,0,0,0
296,905,346.2,454.14,0,0,0,0
297,905,343.78,453.75,0,0,0,0
298,905,341.12,453.25,0,0,0,0
299,905,338.45,452.71,0,0,0,0
300,905,335.87,452.18,0,0,0,0
301,905,333.33,451.64,0,0,0,0
302,905,330.74,451.1,0,0,0,0
303,905,328.17,450.62,0,0,0,0
304,905,325.6,450.12,0,0,0,0
305,905,323.22,449.72,0,0,0,0
306,905,321.0,449.37,0,0,0,0
307,905,318.82,449.14,0,0,0,0
308,905,316.52,448.82,0,0,0,0
309,905,314.09,448.4,0,0,0,0
310,905,311.4,447.89,0,0,0,0
311,905,308.46,447.3,0,0,0,0
312,905,305.31,446.54,0,0,0,0
313,905,302.13,445.71,0,0,0,0
314,905,298.98,444.83,0,0,0,0
315,905,295.84,443.85,0,0,0,0
316,905,292.72,442.85,0,0,0,0
317,905,289.71,441.83,0,0,0,0
318,905,286.94,440.85,0,0,0,0
319,905,284.34,439.99,0,0,0,0
320,905,281.99,439.16,0,0,0,0
321,905,279.75,438.46,0,0,0,0
322,905,277.38,437.69,0,0,0,0
323,905,274.85,436.87,0,0,0,0
324,905,272.14,436.02,0,0,0,0
325,905,269.24,435.14,0,0,0,0
326,905,266.25,434.27,0,0,0,0
327,905,263.25,433.46,0,0,0,0
328,905,260.4,432.73,0,0,0,0
329,905,257.69,431.97,0,0,0,0
330,905,255.14,431.3,0,0,0,0
331,905,252.77,430.74,0,0,0,0
332,905,250.61,430.33,0,0,0,0
333,905,248.54,429.96,0,0,0,0
